
Tempo total de execução: 0.561961 segundo(s).

Origem: 1 	 Destino: 0 	 Distância: 100000000
Origem: 1 	 Destino: 1089 	 Distância: 490
Origem: 1 	 Destino: 1090 	 Distância: 495
Origem: 1 	 Destino: 1091 	 Distância: 500
Origem: 1 	 Destino: 1092 	 Distância: 505
Origem: 1 	 Destino: 1093 	 Distância: 510
Origem: 1 	 Destino: 1094 	 Distância: 515
Origem: 1 	 Destino: 1095 	 Distância: 520
Origem: 1 	 Destino: 1096 	 Distância: 525
Origem: 1 	 Destino: 1097 	 Distância: 530
Origem: 1 	 Destino: 1098 	 Distância: 535
Origem: 1 	 Destino: 1099 	 Distância: 540
Origem: 1 	 Destino: 1100 	 Distância: 550
Origem: 1 	 Destino: 1101 	 Distância: 555
Origem: 1 	 Destino: 1102 	 Distância: 560
Origem: 1 	 Destino: 1103 	 Distância: 565
Origem: 1 	 Destino: 1104 	 Distância: 570
Origem: 1 	 Destino: 1105 	 Distância: 575
Origem: 1 	 Destino: 1106 	 Distância: 580
Origem: 1 	 Destino: 1107 	 Distância: 100000000
Origem: 1 	 Destino: 1108 	 Distância: 100000000
Origem: 1 	 Destino: 1109 	 Distância: 100000000
Origem: 1 	 Destino: 1110 	 Distância: 100000000
Origem: 1 	 Destino: 1111 	 Distância: 100000000
Origem: 1 	 Destino: 1112 	 Distância: 100000000
Origem: 1 	 Destino: 1113 	 Distância: 100000000
Origem: 1 	 Destino: 1114 	 Distância: 100000000
Origem: 1 	 Destino: 1115 	 Distância: 463
Origem: 1 	 Destino: 1116 	 Distância: 468
Origem: 1 	 Destino: 1117 	 Distância: 478
Origem: 1 	 Destino: 1118 	 Distância: 488
Origem: 1 	 Destino: 1119 	 Distância: 493
Origem: 1 	 Destino: 1120 	 Distância: 498
Origem: 1 	 Destino: 1121 	 Distância: 503
Origem: 1 	 Destino: 1122 	 Distância: 508
Origem: 1 	 Destino: 1123 	 Distância: 513
Origem: 1 	 Destino: 1124 	 Distância: 518
Origem: 1 	 Destino: 1125 	 Distância: 523
Origem: 1 	 Destino: 1126 	 Distância: 528
Origem: 1 	 Destino: 1127 	 Distância: 533
Origem: 1 	 Destino: 1128 	 Distância: 538
Origem: 1 	 Destino: 1129 	 Distância: 543
Origem: 1 	 Destino: 1130 	 Distância: 548
Origem: 1 	 Destino: 1131 	 Distância: 553
Origem: 1 	 Destino: 1132 	 Distância: 563
Origem: 1 	 Destino: 1133 	 Distância: 568
Origem: 1 	 Destino: 1134 	 Distância: 573
Origem: 1 	 Destino: 1135 	 Distância: 578
Origem: 1 	 Destino: 1136 	 Distância: 583
Origem: 1 	 Destino: 1137 	 Distância: 588
Origem: 1 	 Destino: 1138 	 Distância: 593
Origem: 1 	 Destino: 1139 	 Distância: 598
Origem: 1 	 Destino: 1140 	 Distância: 100000000
Origem: 1 	 Destino: 1141 	 Distância: 100000000
Origem: 1 	 Destino: 1142 	 Distância: 100000000
Origem: 1 	 Destino: 1143 	 Distância: 100000000
Origem: 1 	 Destino: 1144 	 Distância: 100000000
Origem: 1 	 Destino: 1145 	 Distância: 100000000
Origem: 1 	 Destino: 1146 	 Distância: 100000000
Origem: 1 	 Destino: 1147 	 Distância: 100000000
Origem: 1 	 Destino: 1148 	 Distância: 100000000
Origem: 1 	 Destino: 1149 	 Distância: 100000000
Origem: 1 	 Destino: 1150 	 Distância: 476
Origem: 1 	 Destino: 1151 	 Distância: 481
Origem: 1 	 Destino: 1152 	 Distância: 486
Origem: 1 	 Destino: 1153 	 Distância: 491
Origem: 1 	 Destino: 1154 	 Distância: 496
Origem: 1 	 Destino: 1155 	 Distância: 501
Origem: 1 	 Destino: 1156 	 Distância: 506
Origem: 1 	 Destino: 1157 	 Distância: 511
Origem: 1 	 Destino: 1158 	 Distância: 516
Origem: 1 	 Destino: 1159 	 Distância: 521
Origem: 1 	 Destino: 1160 	 Distância: 526
Origem: 1 	 Destino: 1161 	 Distância: 536
Origem: 1 	 Destino: 1162 	 Distância: 541
Origem: 1 	 Destino: 1163 	 Distância: 546
Origem: 1 	 Destino: 1164 	 Distância: 551
Origem: 1 	 Destino: 1165 	 Distância: 556
Origem: 1 	 Destino: 1166 	 Distância: 561
Origem: 1 	 Destino: 1167 	 Distância: 566
Origem: 1 	 Destino: 1168 	 Distância: 571
Origem: 1 	 Destino: 1169 	 Distância: 576
Origem: 1 	 Destino: 1170 	 Distância: 581
Origem: 1 	 Destino: 1171 	 Distância: 586
Origem: 1 	 Destino: 1172 	 Distância: 591
Origem: 1 	 Destino: 1173 	 Distância: 596
Origem: 1 	 Destino: 1174 	 Distância: 601
Origem: 1 	 Destino: 1175 	 Distância: 606
Origem: 1 	 Destino: 1176 	 Distância: 611
Origem: 1 	 Destino: 1177 	 Distância: 100000000
Origem: 1 	 Destino: 1178 	 Distância: 100000000
Origem: 1 	 Destino: 1179 	 Distância: 100000000
Origem: 1 	 Destino: 1180 	 Distância: 100000000
Origem: 1 	 Destino: 1181 	 Distância: 100000000
Origem: 1 	 Destino: 1182 	 Distância: 100000000
Origem: 1 	 Destino: 1183 	 Distância: 100000000
Origem: 1 	 Destino: 1184 	 Distância: 100000000
Origem: 1 	 Destino: 1185 	 Distância: 100000000
Origem: 1 	 Destino: 1186 	 Distância: 100000000
Origem: 1 	 Destino: 1187 	 Distância: 489
Origem: 1 	 Destino: 1188 	 Distância: 494
Origem: 1 	 Destino: 1189 	 Distância: 499
Origem: 1 	 Destino: 1190 	 Distância: 504
Origem: 1 	 Destino: 1191 	 Distância: 509
Origem: 1 	 Destino: 1192 	 Distância: 514
Origem: 1 	 Destino: 1193 	 Distância: 519
Origem: 1 	 Destino: 1194 	 Distância: 524
Origem: 1 	 Destino: 1195 	 Distância: 529
Origem: 1 	 Destino: 1196 	 Distância: 534
Origem: 1 	 Destino: 1197 	 Distância: 539
Origem: 1 	 Destino: 1198 	 Distância: 549
Origem: 1 	 Destino: 1199 	 Distância: 554
Origem: 1 	 Destino: 1200 	 Distância: 559
Origem: 1 	 Destino: 1201 	 Distância: 564
Origem: 1 	 Destino: 1202 	 Distância: 569
Origem: 1 	 Destino: 1203 	 Distância: 574
Origem: 1 	 Destino: 1204 	 Distância: 579
Origem: 1 	 Destino: 1205 	 Distância: 584
Origem: 1 	 Destino: 1206 	 Distância: 589
Origem: 1 	 Destino: 1207 	 Distância: 594
Origem: 1 	 Destino: 1208 	 Distância: 599
Origem: 1 	 Destino: 1209 	 Distância: 604
Origem: 1 	 Destino: 1210 	 Distância: 609
Origem: 1 	 Destino: 1211 	 Distância: 614
Origem: 1 	 Destino: 1212 	 Distância: 619
Origem: 1 	 Destino: 1213 	 Distância: 100000000
Origem: 1 	 Destino: 1214 	 Distância: 100000000
Origem: 1 	 Destino: 1215 	 Distância: 100000000
Origem: 1 	 Destino: 1216 	 Distância: 100000000
Origem: 1 	 Destino: 1217 	 Distância: 100000000
Origem: 1 	 Destino: 1218 	 Distância: 100000000
Origem: 1 	 Destino: 1219 	 Distância: 100000000
Origem: 1 	 Destino: 1220 	 Distância: 100000000
Origem: 1 	 Destino: 1221 	 Distância: 100000000
Origem: 1 	 Destino: 1222 	 Distância: 100000000
Origem: 1 	 Destino: 1223 	 Distância: 502
Origem: 1 	 Destino: 1224 	 Distância: 512
Origem: 1 	 Destino: 1225 	 Distância: 517
Origem: 1 	 Destino: 1226 	 Distância: 522
Origem: 1 	 Destino: 1227 	 Distância: 527
Origem: 1 	 Destino: 1228 	 Distância: 532
Origem: 1 	 Destino: 1229 	 Distância: 542
Origem: 1 	 Destino: 1230 	 Distância: 547
Origem: 1 	 Destino: 1231 	 Distância: 552
Origem: 1 	 Destino: 1232 	 Distância: 557
Origem: 1 	 Destino: 1233 	 Distância: 562
Origem: 1 	 Destino: 1234 	 Distância: 567
Origem: 1 	 Destino: 1235 	 Distância: 572
Origem: 1 	 Destino: 1236 	 Distância: 577
Origem: 1 	 Destino: 1237 	 Distância: 582
Origem: 1 	 Destino: 1238 	 Distância: 587
Origem: 1 	 Destino: 1239 	 Distância: 592
Origem: 1 	 Destino: 1240 	 Distância: 597
Origem: 1 	 Destino: 1241 	 Distância: 602
Origem: 1 	 Destino: 1242 	 Distância: 612
Origem: 1 	 Destino: 1243 	 Distância: 622
